"Time","instance","Value #sql count","Value #qps","Value #iops in progress","Value #cpu","Value #disk write bytes","Value #read batch latency p99","Value #exec latency p99","Value #admission wait queue length","Value #admission wait rate","Value #goroutines per cpu","Value #l0 sublevels","Value #l0 files","Value #quota used","Value #disk read bytes","Value #replica read bytes","Value #replica write bytes","Value #read keys","Value #write keys","Value #io tokens exhausted","Value #heartbeat latency p99","Value #kv used slots / total","Value #command latency p99","Value #compaction write bytes","Value #compaction read bytes","Value #write stall duratiion","Value #leaseholders","Value #memory"
2022-09-05 15:56:45.000,35.237.140.229:26258,982,2362,0,0.122,3912174,91208,943009,0,0,0.0519,0,0,0,0,896382,33169,3292,1374,0,471439769,0,107737,0,0,0,428,1904984064
2022-09-05 15:57:00.000,35.237.140.229:26258,1005,2347,0,0.146,3854011,91468,949755,0,0,0.0125,0,0,0,0,885512,32952,3254,1373,0,470433136,0,109587,0,0,0,428,1897005056
2022-09-05 15:57:15.000,35.237.140.229:26258,934,2329,0,0.139,3721428,91706,1018113,0,0,0.0512,0,0,0,0,876113,32663,3221,1369,0,486203719,0,110474,0,0,0,429,1916747776
2022-09-05 15:57:30.000,35.237.140.229:26258,983,2322,0,0.115,3055206,92252,1136904,0,0,0.0275,0,0,0,0,872463,32556,3207,1368,0,485868174,0,107964,0,0,0,429,1900695552
2022-09-05 15:57:45.000,35.237.140.229:26258,1033,2307,0,0.150,2979586,96166,1136393,0,0,0.0356,0,0,0,0,864910,32324,3180,1366,0,485029314,0,109116,0,0,0,429,1954668544
2022-09-05 15:58:00.000,35.237.140.229:26258,1018,2300,0,0.180,3457886,97760,1076493,0,0,0.0706,0,0,0,0,861586,32208,3169,1364,0,484693769,0,106713,6685315,7148007,0,429,1979322368
2022-09-05 15:58:15.000,35.237.140.229:26258,971,2280,0,0.0916,3384341,97921,956637,0,0,0.0175,0,0,0,0,852968,31943,3138,1361,0,493669580,0,101938,0,0,0,429,1975033856
2022-09-05 15:58:30.000,35.237.140.229:26258,887,2271,0,0.117,3355274,98454,948917,0,0,0.0200,0,0,0,0,849063,31824,3123,1360,0,493417922,0,104309,0,0,0,429,1960620032
2022-09-05 15:58:45.000,35.237.140.229:26258,674,2250,0,0.0894,3264060,89490,981829,0,0,0.0356,0,0,0,0,840298,31518,3091,1357,0,493082377,0,117918,0,0,0,429,1915273216
2022-09-05 15:59:00.000,35.237.140.229:26258,663,2240,0,0.0901,3224682,91371,985169,0,0,0.144,0,0,0,0,836296,31370,3078,1355,0,492914605,0,118604,0,0,0,429,1907322880
2022-09-05 15:59:15.000,35.237.140.229:26258,986,2225,0,0.177,2660776,93642,952067,0,0,0.0325,0,0,0,0,846678,31160,3147,1353,0,492495175,0,104615,0,0,0,429,1943580672
2022-09-05 15:59:30.000,35.237.140.229:26258,1056,2222,0,0.235,2675959,93830,943873,0,0,0.0482,0,0,0,0,844342,31122,3138,1352,0,514892758,0,108266,0,0,0,429,1990344704
2022-09-05 15:59:45.000,35.237.140.229:26258,1007,2205,0,0.0874,2614802,93749,991648,0,0,0.0563,0,0,0,0,836510,30878,3110,1350,0,536451481,0,110007,0,0,0,429,1984688128
2022-09-05 16:00:00.000,35.237.140.229:26258,847,2193,0,0.0546,3038808,103241,1122391,0,0,0.0594,0,0,0,0,831978,30711,3094,1349,0,535696506,0,114878,6471017,6928479,0,429,2007691264
2022-09-05 16:00:15.000,35.237.140.229:26258,337,2170,0,0.0444,2949628,133058,1377435,0,0,0.0356,0,0,0,0,823453,30395,3061,1345,0,589886914,0,151518,0,0,0,430,2032594944
2022-09-05 16:00:30.000,35.237.140.229:26258,264,2159,0,0.0510,2922411,143334,1462521,0,0,0.0231,0,0,0,0,819032,30241,3044,1343,0,589215825,0,168590,0,0,0,430,2009473024
2022-09-05 16:00:45.000,35.237.140.229:26258,331,2107,0,0.0652,2366739,116574,1123107,0,0,0.00500,0,0,0,0,794753,29514,2957,1337,0,587538103,0,152398,0,0,0,430,2019815424
2022-09-05 16:01:00.000,35.237.140.229:26258,399,2090,0,0.0761,2355144,507047,1149173,0,0,0.0244,0,0,0,0,786947,29269,2929,1332,0,643014764,0,141434,0,0,0,430,2024882176
2022-09-05 16:01:15.000,35.237.140.229:26258,401,2070,0.167,0.0750,2320709,506711,1124974,0,0,0.0550,0,0,0,0,817573,28973,3037,1328,0,642567372,0,157271,0,0,0,430,2109034496
2022-09-05 16:01:30.000,35.237.140.229:26258,383,2057,0.167,0.0243,2274735,510496,1133315,0,0,0.0150,0,0,0,0,807013,28796,2999,1326,0,642231827,0,159966,0,0,0,430,2113048576
2022-09-05 16:01:45.000,35.237.140.229:26258,420,2038,0.167,0.0984,2234905,94821,1019482,0,0,0.0462,0,0,0,0,788583,28525,2934,1323,0,641784435,0,142977,0,0,0,430,2110218240
2022-09-05 16:02:00.000,35.237.140.229:26258,438,2001,0.167,0.0809,2218846,94191,1009412,0,0,0.0162,0,0,0,0,768768,27990,2864,1321,0,641560739,0,138526,0,0,0,430,2115256320
2022-09-05 16:02:15.000,35.237.140.229:26258,612,1984,0,0.0975,2195682,104241,1078521,0,0,0.0800,0,0,0,0,759539,27749,2830,1317,0,641001498,0,117545,0,0,0,430,2125926400
2022-09-05 16:02:30.000,35.237.140.229:26258,780,1976,0,0.129,2544605,104351,1130777,0,0,0.0519,0,0,0,0,755732,27635,2816,1316,0,640777802,0.0667,106290,4834071,5393637,0,430,2054336512
2022-09-05 16:02:45.000,35.237.140.229:26258,769,1963,0,0.0775,2024766,103816,1158256,0,0,0.0144,0,0,0,0,749123,27466,2792,1314,0,640330410,0,107751,0,0,0,430,2066677760
2022-09-05 16:03:00.000,35.237.140.229:26258,687,1953,0,0.0476,1998255,107786,1172732,0,0,0.0287,0,0,0,0,745018,27318,2777,1313,0,639994865,0,116659,0,0,0,430,2074218496
2022-09-05 16:03:15.000,35.237.140.229:26258,290,1931,0,0.0307,1953255,99768,1214381,0,0,0.0150,0,0,0,0,736232,27016,2745,1309,0,639547473,0,171621,0,0,0,430,2082521088
2022-09-05 16:03:30.000,35.237.140.229:26258,249,1920,0,0.0311,1936151,101290,1188745,0,0,0.01000,0,0,0,0,731578,26863,2728,1308,0,639323777,0,201276,0,0,0,431,2087067648
2022-09-05 16:03:45.000,35.237.140.229:26258,197,1901,0,0.0552,1910021,98354,1152065,0,0,0.00750,0,0,0,0,723707,26597,2698,1305,0,638764536,0,3955097,0,0,0,431,2083713024
2022-09-05 16:04:00.000,35.237.140.229:26258,181,1890,0,0.0206,1888708,99444,1165655,0,0,0,0,0,0,0,719544,26437,2684,1303,0,646677790,0,4113038,0,0,0,431,2088280064
2022-09-05 16:04:15.000,35.237.140.229:26258,156,1868,0,0.0301,1762410,98886,1366862,0,0,0.0400,0,0,0,0,710985,26129,2652,1299,0,646342245,0,4427320,0,0,0,431,2117017600
2022-09-05 16:04:30.000,35.237.140.229:26258,105,1858,0,0.0415,1735390,110345,2570321,0,0,0.00312,0,0,0,0,706996,25988,2637,1298,0,651090198,0,4562484,0,0,0,431,2121293824
2022-09-05 16:04:45.000,35.237.140.229:26258,113,1837,0,0.0164,1219902,138722,3055287,0,0,0.00250,0,0,0,0,698006,25692,2604,1294,0,650821762,0,4601150,0,0,0,434,2129866752
2022-09-05 16:05:00.000,35.237.140.229:26258,103,1827,0,0.0350,1511523,149224,3270682,0,0,0.00250,0,0,0,0,694275,25547,2591,1292,0,650687544,0,4534799,3973044,4186577,0,434,2049826816
2022-09-05 16:05:15.000,35.237.140.229:26258,121,1808,0,0.0507,1501594,147738,3150096,0,0,0.0244,0,0,0,0,686613,25278,2563,1290,0,650352000,0,3108371,0,0,0,434,2061434880
2022-09-05 16:05:30.000,35.237.140.229:26258,140,1798,0,0.0336,1497964,140268,2852126,0,0,0.00250,0,0,0,0,682899,25144,2549,1288,0,650217782,0,2984508,0,0,0,434,2066194432
2022-09-05 16:05:45.000,35.237.140.229:26258,254,1708,0,0.0737,1487950,118382,1604508,0,0,0.0200,0,0,0,0,655916,24011,2449,1277,0,649949347,0,169246,0,0,0,438,2064289792
2022-09-05 16:06:00.000,35.237.140.229:26258,237,1685,0,0.0286,1472681,106113,1212160,0,0,0.0150,0,0,0,0,645778,23548,2412,1268,0,649748020,0,267058,0,0,0,437,2068025344
2022-09-05 16:06:15.000,35.237.140.229:26258,175,1663,0,0.0241,1451156,106131,1223556,0,0,0.00250,0,0,0,0,638159,23247,2394,1262,0,656190471,0,4111203,0,0,0,438,2076626944
2022-09-05 16:06:30.000,35.237.140.229:26258,101,1653,0,0.0249,1442526,121261,1479583,0,0,0.0331,0,0,0,0,629572,23103,2364,1261,0,656056253,0,4391610,0,0,0,438,2080661504
2022-09-05 16:06:45.000,35.237.140.229:26258,59.2,1633,0,0.0140,1395493,138385,9471917,0,0,0.00312,0,0,0,0,614480,22827,2310,1256,0,655720709,0,4816299,0,0,0,443,2088439808
2022-09-05 16:07:00.000,35.237.140.229:26258,361,1558,0,0.0281,1376722,100692,1080083,0,0,0.0131,0,0,0,0,592789,21780,2230,1255,0,655586491,0.0667,121081,0,0,0,442,2093240320
2022-09-05 16:07:15.000,35.237.140.229:26258,570,1574,0,0.0702,1066372,359403,1112601,0,0,0.0194,0,0,0,0,615701,22013,2308,1252,0,655318056,0,101184,0,0,0,442,2127003648
2022-09-05 16:07:30.000,35.237.140.229:26258,596,1560,0,0.0507,1426891,335748,1148530,0,0,0.0381,0,0,0,0,609038,21822,2283,1250,0,655116729,0,99322,5778380,6153187,0,442,2110259200
2022-09-05 16:07:45.000,35.237.140.229:26258,365,1537,0,0.0260,1406623,493925,1465735,0,0,0,0,0,0,0,598774,21506,2245,1248,0,661559180,0,120012,0,0,0,442,2037358592
2022-09-05 16:08:00.000,35.237.140.229:26258,161,1529,0,0.0432,1406566,150661,1805188,0,0,0.0281,0,0,0,0,594774,21376,2232,1246,0,661424963,0,2988004,0,0,0,443,2043113472
2022-09-05 16:08:15.000,35.237.140.229:26258,201,1511,0,0.0340,1411821,126881,1599178,0,0,0.00313,0,0,0,0,586897,21122,2202,1244,0,661089418,0,3283680,0,0,0,443,1958850560
2022-09-05 16:08:30.000,35.237.140.229:26258,204,1503,0,0.0416,1412597,112200,1313750,0,0,0.00812,0,0,0,0,583360,21004,2189,1242,0,660955201,0,3456368,0,0,0,443,1983352832
2022-09-05 16:08:45.000,35.237.140.229:26258,113,1484,0,0.0129,1399109,106044,1535320,0,0,0,0,0,0,0,575528,20741,2160,1240,0,662420411,0,4099057,0,0,0,443,1989181440
2022-09-05 16:09:00.000,35.237.140.229:26258,102,1474,0,0.0121,1398685,114789,1588810,0,0,0.0406,0,0,0,0,571774,20609,2147,1238,0,663514924,0,4281247,0,0,0,444,1996161024
2022-09-05 16:09:15.000,35.237.140.229:26258,35.9,1457,0,0.0152,1385493,238304,10195903,0,0,0.00625,0,0,0,0,564571,20359,2120,1235,0,668116675,0,4705685,0,0,0,444,2012295168
2022-09-05 16:09:30.000,35.237.140.229:26258,28.1,1447,0,0.0186,1381496,241704,10396302,0,0,0.00250,0,0,0,0,561131,20240,2107,1234,0,668020805,0,4887237,0,0,0,444,2017378304
2022-09-05 16:09:45.000,35.237.140.229:26258,106,1430,0,0.0204,1082304,170745,24968092,0,601,0.00875,0,0,0,0,553968,19990,2081,1232,0,667781131,0,4759951,0,0,0,444,2038910976
2022-09-05 16:10:00.000,35.237.140.229:26258,134,1424,0,0.0765,1097304,164368,23180082,0,659,0.177,0,0,0,0,551375,19908,2072,1231,0,667685261,0,4765419,0,0,0,444,2072043520
2022-09-05 16:10:15.000,35.237.140.229:26258,183,1407,0,0.0370,1344222,161151,19942749,0,601,0.00750,0,0,0,0,544366,19665,2046,1228,0,708837375,0,2726297,3536104,3540223,0,446,2049675264
2022-09-05 16:10:30.000,35.237.140.229:26258,201,1401,0,0.0482,1358135,157425,18667648,0,659,0.0281,0,0,0,0,541741,19602,2036,1227,0,708334059,0,2604400,3536104,3540223,0,445,2055503872
2022-09-05 16:10:45.000,35.237.140.229:26258,116,1239,0,0.0176,1339406,139525,1796668,0,0,0.103,0,0,0,0,502642,17808,1890,1210,0,744237301,0.0588,3086089,0,0,0,444,2063024128
2022-09-05 16:11:00.000,35.237.140.229:26258,105,1195,0,0.0246,1342754,141903,1511259,0,0,0,0,0,0,0,479198,16749,1804,1193,0,743566212,0,3362651,0,0,0,444,1996935168
2022-09-05 16:11:15.000,35.237.140.229:26258,42.1,1179,0,0.0217,1338968,156384,9018876,0,0,0.0219,0,0,0,0,471563,16456,1785,1183,0,741888491,0,3998818,0,0,0,449,2010411008
2022-09-05 16:11:30.000,35.237.140.229:26258,40.7,1165,0,0.0116,1337358,174939,9277513,0,0,0.00625,0,0,0,0,461110,16285,1748,1181,0,741217402,0,4220845,0,0,0,447,2025533440
2022-09-05 16:11:45.000,35.237.140.229:26258,69.7,1152,0,0.0191,1337923,134692,2081859,0,0,0.0175,0,0,0,0,442838,16088,1683,1179,0,739875225,0,4434820,0,0,0,447,1995907072
2022-09-05 16:12:00.000,35.237.140.229:26258,158,1036,0,0.0365,1253588,114350,1319743,0,0,0.00625,0,0,0,0,405902,14630,1548,1178,0,738868592,0,4305595,0,0,0,447,2003456000
2022-09-05 16:12:15.000,35.237.140.229:26258,221,1028,0,0.0261,834412,100840,1261075,0,0,0,0,0,0,0,393262,14350,1503,1172,0,737861959,0,344391,0,0,0,448,2014670848
2022-09-05 16:12:30.000,35.237.140.229:26258,225,1023,0,0.0471,835076,101223,1242033,0,0,0.0250,0,0,0,0,389079,14295,1488,1169,0,737526414,0,168017,0,0,0,458,1975037952
2022-09-05 16:12:45.000,35.237.140.229:26258,407,1042,0,0.164,881261,102209,1367342,0,0,0.0556,0,0,0,0,391220,14410,1496,1170,0,736687554,0,114368,0,0,0,456,2030526464
2022-09-05 16:13:00.000,35.237.140.229:26258,384,1026,0,0.0465,1179902,106385,1359288,0,0,0.00562,0,0,0,0,386379,14217,1479,1169,0,736352009,0,115809,4109427,4146961,0,455,2037731328
2022-09-05 16:13:15.000,35.237.140.229:26258,321,989,0,0.0376,1548443,121712,1478950,0,0,0.00937,0,0,0,0,373405,13728,1430,1163,0,735680921,0,120073,5386773,5682237,0,464,2065084416
2022-09-05 16:13:30.000,35.237.140.229:26258,243,983,0,0.0242,1549390,141199,1271678,0,0,0.0150,0,0,0,0,370681,13666,1420,1164,0,735177604,0,153435,5386773,5682237,0,461,2071552000
2022-09-05 16:13:45.000,35.237.140.229:26258,411,1010,0,0.0647,1623612,117907,1019614,0,0,0.0350,0,0,0,0,374870,14048,1436,1166,0,734506515,0,109035,0,0,0,456,1939046400
2022-09-05 16:14:00.000,35.237.140.229:26258,457,999,0,0.0562,1634784,115732,1015505,0,0,0.0269,0,0,0,0,371814,13892,1425,1164,0,734170971,0,102829,0,0,0,456,1939980288
2022-09-05 16:14:15.000,35.237.140.229:26258,342,977,0,0.0420,1650434,95816,1055896,0,0,0.0125,0,0,0,0,364210,13614,1396,1162,0,733332110,0,113735,0,0,0,457,1966845952
2022-09-05 16:14:30.000,35.237.140.229:26258,175,962,0,0.0204,1653386,102795,1293065,0,0,0.0225,0,0,0,0,359699,13412,1379,1161,0,732996566,0,3671653,0,0,0,454,1971941376
2022-09-05 16:14:45.000,35.237.140.229:26258,107,943,0,0.0159,1637990,117353,1442566,0,0,0,0,0,0,0,353065,13134,1354,1159,0,732325477,0,4224824,0,0,0,451,2011901952
2022-09-05 16:15:00.000,35.237.140.229:26258,55.9,937,0,0.0297,1636310,146499,2380267,0,0,0.0112,0,0,0,0,351037,13073,1347,1158,0,731822161,0,4408114,0,0,0,451,2019446784
2022-09-05 16:15:15.000,35.237.140.229:26258,42.3,921,0,0.0200,1354674,512709,7528775,0,0,0.0181,0,0,0,0,374254,12840,1423,1156,0,731151072,0,4796186,0,0,0,451,2040221696
2022-09-05 16:15:30.000,35.237.140.229:26258,37.5,915,0,0.0135,1350268,518853,9777970,0,0,0.00312,0,0,0,0,370129,12744,1409,1155,0,730815528,0,4868200,0,0,0,451,2054529024
2022-09-05 16:15:45.000,35.237.140.229:26258,23.6,769,0,0.0111,1347189,539688,10332966,0,0,0.00500,0,0,0,0,348663,11698,1328,1143,0,729976667,0,4944160,0,0,0,451,2086121472
2022-09-05 16:16:00.000,35.237.140.229:26258,23.5,722,0,0.0120,1346948,320011,10442386,0,0,0.0125,0,0,0,0,322508,10296,1230,1125,0,729641123,0,4965735,0,0,0,451,2090422272
2022-09-05 16:16:15.000,35.237.140.229:26258,45.2,713,0,0.0194,1606056,219381,8562933,0,0,0.0137,0,0,0,0,313484,9907,1196,1115,0,728970034,0,4861787,3500583,3511272,0,451,2050842624
2022-09-05 16:16:30.000,35.237.140.229:26258,38.5,707,0,0.0197,1604177,218930,8689548,0,0,0.00250,0,0,0,0,314737,9846,1206,1114,0,728466718,0,4524604,0,0,0,451,2056642560
2022-09-05 16:16:45.000,35.237.140.229:26258,49.3,692,0,0.0188,1597200,160180,8458075,0,0,0.00875,0,0,0,0,307456,9605,1179,1111,0,727795629,0,3635936,0,0,0,463,2057994240
2022-09-05 16:17:00.000,35.237.140.229:26258,43.3,587,0,0.0217,1579305,169655,8705563,0,0,0.00250,0,0,0,0,284059,8548,1061,1110,0,727460085,0,3941662,0,0,0,462,2066046976
2022-09-05 16:17:15.000,35.237.140.229:26258,35.7,576,0,0.0265,1568457,183787,9389997,0,0,0.00250,0,0,0,0,274151,7991,1023,1104,0,748599377,0,4099744,0,0,0,460,2047721472
2022-09-05 16:17:30.000,35.237.140.229:26258,35.0,573,0,0.0162,1558782,188005,9509392,0,0,0,0,0,0,0,268331,7967,1003,1099,0,747928288,0,4240834,0,0,0,491,2051485696
2022-09-05 16:17:45.000,35.237.140.229:26258,23.9,560,0,0.0131,1213221,240418,9865976,0,0,0.00875,0,0,0,0,262924,7816,983,1098,0,746586111,0,4484568,0,0,0,472,2074640384
2022-09-05 16:18:00.000,35.237.140.229:26258,24.4,551,0,0.0159,1213546,240926,10126097,0,0,0,0,0,0,0,259468,7701,970,1097,0,745579478,0,4591539,0,0,0,473,2095161344
2022-09-05 16:18:15.000,35.237.140.229:26258,24.6,543,0,0.0155,828183,239697,10338667,0,0,0.0400,0,0,0,0,254988,7549,953,1097,0,744237301,0,4731436,0,0,0,475,2097811456
2022-09-05 16:18:30.000,35.237.140.229:26258,25.7,537,0,0.0169,773297,241663,10379051,0,0,0.00500,0,0,0,0,252304,7477,943,1096,0,743566212,0,4845731,0,0,0,473,2105024512
2022-09-05 16:18:45.000,35.237.140.229:26258,25.0,524,0,0.0131,747647,293027,10326900,0,0,0.00250,0,0,0,0,246553,7289,922,1094,0,741888491,0,4968939,0,0,0,468,2116567040
2022-09-05 16:19:00.000,35.237.140.229:26258,30.8,521,0,0.0300,972616,311732,10135535,0,0,0.0550,0,0,0,0,244737,7230,915,1094,0,741217402,0,4951745,3238006,3264219,0,467,2046177280
2022-09-05 16:19:15.000,35.237.140.229:26258,29.5,512,0,0.0140,965116,315672,9620684,0,0,0.0656,0,0,0,0,240314,7112,899,1093,0,739875225,0,4795736,0,0,0,466,2082328576
2022-09-05 16:19:30.000,35.237.140.229:26258,28.4,511,0,0.0571,1610067,324675,9145679,0,0,0.0500,0,0,0,0,235961,7119,885,1095,0,738868592,0,3339714,9023063,9072456,0,463,2222272512
2022-09-05 16:19:45.000,35.237.140.229:26258,21,500,0,0.0160,1614205,256245,8884933,0,0,0.0594,0,0,0,0,232177,6939,870,1092,0,737861959,0,3195534,0,0,0,467,2238615552
2022-09-05 16:20:00.000,35.237.140.229:26258,47.3,497,0,0.0257,1619163,230563,8084520,0,0,0.00875,0,0,0,0,230074,6940,862,1091,0,737526414,0.0588,3151844,0,0,0,470,2250764288
2022-09-05 16:20:15.000,35.237.140.229:26258,66.4,490,0,0.0276,1625265,180190,2641362,0,0,0.0500,0,0,0,0,226955,6850,850,1091,0,736687554,0,3578265,0,0,0,468,2206134272
2022-09-05 16:20:30.000,35.237.140.229:26258,72.9,485,0,0.0186,1625250,175646,2289390,0,0,0.00250,0,0,0,0,224518,6777,841,1090,0,736352009,0,3832544,0,0,0,465,2210627584
2022-09-05 16:20:45.000,35.237.140.229:26258,50.4,395,0,0.0175,1632468,186585,3751280,0,0,0.00312,0,0,0,0,217152,6525,814,1084,0,735680921,0,4192599,0,0,0,462,2236674048
2022-09-05 16:21:00.000,35.237.140.229:26258,47.9,353,0,0.0259,1375027,190053,9197321,0,0,0.0275,0,0,0,0,196546,5551,738,1073,0,735177604,0,4339356,0,0,0,461,2188083200
2022-09-05 16:21:15.000,35.237.140.229:26258,47,343,0,0.0187,1373389,190176,9911664,0,0,0.0250,0,0,0,0,179230,4750,673,1063,0,734506515,0,4577470,0,0,0,456,2223632384
2022-09-05 16:21:30.000,35.237.140.229:26258,44.7,341,0,0.0195,1374886,185814,10011993,0,0,0.00250,0,0,0,0,177695,4766,667,1063,0,734170971,0,4654628,0,0,0,457,2241146880
2022-09-05 16:21:45.000,35.237.140.229:26258,58.9,337,0,0.0262,1370281,164467,2302497,0,0,0.0206,0,0,0,0,173031,4702,658,1062,0,733332110,0,4737728,0,0,0,456,2255843328
2022-09-05 16:22:00.000,35.237.140.229:26258,72.7,278,0,0.0240,1374646,160644,1934840,0,0,0.0175,0,0,0,0,161723,4363,617,1061,0,732996566,0,4818767,0,0,0,456,2260353024
2022-09-05 16:22:15.000,35.237.140.229:26258,60.5,270,0,0.0260,1392598,167143,2947808,0,0,0.00312,1,4,0,0,143647,3755,551,1058,0,732325477,0,4899096,0,0,0,456,2157568000
2022-09-05 16:22:30.000,35.237.140.229:26258,72.7,267,0,0.0159,1590646,186203,2415219,0,0,0.00812,0,0,0,0,141546,3716,543,1057,0,731822161,0,4775548,3133626,3164156,0,456,2245345280
2022-09-05 16:22:45.000,35.237.140.229:26258,55.0,265,0,0.0179,1592271,211762,3171941,0,0,0.00500,0,0,0,0,139193,3677,535,1057,0,731151072,0,3463483,0,0,0,456,2268442624
2022-09-05 16:23:00.000,35.237.140.229:26258,74.9,265,0,0.0397,1596508,191069,2492988,0,0,0.00812,0,0,0,0,138695,3692,533,1057,0,730815528,0,3433149,0,0,0,456,2182438912
2022-09-05 16:23:15.000,35.237.140.229:26258,86.2,263,0,0.0256,1604728,153934,2039370,0,0,0.0856,0,0,0,0,137237,3658,527,1056,0,729976667,0,3743415,0,0,0,456,2211782656
2022-09-05 16:23:30.000,35.237.140.229:26258,80.5,261,0,0.0114,1600067,153189,1908844,0,0,0.00250,0,0,0,0,136253,3630,523,1056,0,729641123,0,3887376,0,0,0,456,2231238656
2022-09-05 16:23:45.000,35.237.140.229:26258,35.9,258,0,0.0190,1367570,187104,10172799,0,0,0.0256,0,0,0,0,134558,3583,517,1056,0,728970034,0,4342534,0,0,0,456,2284474368
2022-09-05 16:24:00.000,35.237.140.229:26258,12.6,256,0,0.0160,1364547,271209,10659727,0,0,0,0,0,0,0,133680,3558,514,1055,0,728466718,0,4466408,0,0,0,456,2299129856
2022-09-05 16:24:15.000,35.237.140.229:26258,33.7,253,0,0.0174,715868,231505,10178849,0,0,0.00250,0,0,0,0,132030,3516,507,1055,0,727795629,0,4623236,0,0,0,456,2308046848
2022-09-05 16:24:30.000,35.237.140.229:26258,33.2,253,0,0.0244,713085,207461,10014948,0,0,0,0,0,0,0,131418,3506,505,1055,0,727460085,0,4661918,0,0,0,456,2312101888
2022-09-05 16:24:45.000,35.237.140.229:26258,58.2,250,0,0.0214,712181,149326,1841342,0,0,0.0188,0,0,0,0,129970,3473,500,1054,0,726621224,0,4742475,0,0,0,456,2320703488
2022-09-05 16:25:00.000,35.237.140.229:26258,74.7,249,0,0.0140,708029,142786,1682891,0,0,0.00312,0,0,0,0,129183,3452,497,1055,0,726285680,0,4804494,0,0,0,456,2324484096
2022-09-05 16:25:15.000,35.237.140.229:26258,68.4,247,0,0.0389,1022390,176086,2525101,0,0,0.00562,0,0,0,0,127953,3428,492,1055,0,725614591,0,4799856,4376731,4643145,0,456,2401030144
2022-09-05 16:25:30.000,35.237.140.229:26258,55.6,246,0,0.0199,1021910,184635,6176112,0,0,0.00500,0,0,0,0,127082,3404,489,1055,0,725111275,0,4753194,4376731,4643145,0,456,2407796736
2022-09-05 16:25:45.000,35.237.140.229:26258,49.4,216,0,0.0206,1017927,187022,7937719,0,0,0.0425,0,0,0,0,125515,3359,483,1053,0,724440186,0,3482582,0,0,0,456,2399752192
2022-09-05 16:26:00.000,35.237.140.229:26258,51.0,193,0,0.0227,1021698,185080,8446755,0,0,0.00500,0,0,0,0,121180,3112,466,1048,0,724104642,0,3594976,0,0,0,456,2404462592
2022-09-05 16:26:15.000,35.237.140.229:26258,41.8,188,0,0.0112,1018816,175861,9106133,0,0,0.00312,0,0,0,0,112767,2619,433,1043,0,723265781,0,4003812,0,0,0,456,2412724224
2022-09-05 16:26:30.000,35.237.140.229:26258,50.9,186,0,0.0157,1020412,171458,9100685,0,0,0.00312,0,0,0,0,109790,2580,427,1043,0,722930236,0,4164156,0,0,0,456,2416754688
2022-09-05 16:26:45.000,35.237.140.229:26258,29.6,185,0,0.0172,1015370,209305,9880731,0,0,0.00562,0,0,0,0,89246,2548,321,1042,0,722259148,0,4441655,0,0,0,456,2298552320
2022-09-05 16:27:00.000,35.237.140.229:26258,88.1,165,0,0.0255,1015285,135208,1589060,0,0,0.00250,0,0,0,0,85579,2518,308,1042,0,721755831,0,4393158,0,0,0,456,2316849152
2022-09-05 16:27:15.000,35.237.140.229:26258,106,158,0,0.0242,801418,128076,1429146,0,0,0.0356,0,0,0,0,69650,2208,252,1041,0,721084743,0,4453170,0,0,0,456,2348232704
2022-09-05 16:27:30.000,35.237.140.229:26258,106,158,0,0.0282,802463,128322,1779564,0,0,0.0350,0,0,0,0,68021,2202,246,1041,0,720749198,0,4536997,0,0,0,456,2352783360
2022-09-05 16:27:45.000,35.237.140.229:26258,48.4,157,0,0.0195,797901,150507,4267703,0,0,0,0,0,0,0,65705,2176,238,1041,0,719910338,0,4820478,0,0,0,456,2363293696
2022-09-05 16:28:00.000,35.237.140.229:26258,48.0,156,0,0.0141,792110,190709,2592603,0,0,0.0244,0,0,0,0,65176,2164,237,1041,0,719574793,0,4859224,0,0,0,456,2375700480
2022-09-05 16:28:15.000,35.237.140.229:26258,57.5,155,0,0.0360,1018322,192757,3200777,0,0,0.00250,0,0,0,0,64614,2159,235,1041,0,718903705,0,4744805,3071242,3075392,0,456,2377576448
2022-09-05 16:28:30.000,35.237.140.229:26258,57.5,155,0,0.0155,1019918,200965,3223059,0,0,0.214,0,0,0,0,64211,2148,233,1041,0,718400388,0,4577033,0,0,0,456,2382094336
2022-09-05 16:28:45.000,35.237.140.229:26258,57.6,153,0,0.0190,1020794,180360,7623147,0,0,0,0,0,0,0,63528,2127,231,1040,0,717729299,0,3656384,0,0,0,456,2390093824
2022-09-05 16:29:00.000,35.237.140.229:26258,54.9,152,0,0.0114,1020554,155617,8482502,0,0,0.00250,0,0,0,0,63110,2113,229,1040,0,717393755,0,3858384,0,0,0,456,2394939392
2022-09-05 16:29:15.000,35.237.140.229:26258,24.6,151,0,0.0114,1015794,198245,9488447,0,0,0.0344,0,0,0,0,62327,2095,227,1040,0,716554894,0,4152360,0,0,0,456,2424676352
2022-09-05 16:29:30.000,35.237.140.229:26258,15.6,150,0,0.0166,1013252,234241,9947172,0,0,0.00312,0,0,0,0,61926,2082,225,1040,0,716219350,0.118,4320609,0,0,0,456,2426818560
2022-09-05 16:29:45.000,35.237.140.229:26258,36.5,150,0,0.0266,1016980,186285,9782165,0,0,0.0131,0,0,0,0,61350,2073,223,1040,0,715548261,0,4408242,0,0,0,456,2436411392
